NU_ANO_CENSO;SG_IES;CO_IES;NO_CURSO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;NO_CINE_ROTULO;NO_CINE_AREA_GERAL;NO_CINE_AREA_ESPECIFICA;NO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_VG_TOTAL;QT_ING_ENEM;QT_ING_VESTIBULAR;QT_INSCRITO_TOTAL_EAD;QT_VG_TOTAL_EAD;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_MAT_NACESTRANG;QT_CONC_NACESTRANG;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_MAT_FINANC;QT_CONC_FINANC;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA
2018;IFB;14408;LETRAS - INGLÊS;4;1;Letras inglês formação de professor;Educação;Educação;Formação de professores de letras;2.0;1;1;1;92.0;83.0;0.0;0.0;0.0;92.0;0.0;187.0;127.0;60.0;187.0;0.0;0.0;135.0;21.0;9.0;7.0;8.0;7.0;0.0;49.0;20.0;103.0;4.0;0.0;11.0;13.0;8.0;5.0;13.0;0.0;0.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;8.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;128.0;59.0;0.0;11.0;2.0;0.0
2018;IFB;14408;LETRAS - LÍNGUA PORTUGUESA;4;1;Letras português formação de professor;Educação;Educação;Formação de professores de letras;2.0;1;1;1;60.0;43.0;0.0;0.0;0.0;60.0;0.0;124.0;106.0;18.0;124.0;0.0;0.0;63.0;20.0;16.0;7.0;13.0;4.0;1.0;30.0;26.0;59.0;3.0;0.0;6.0;21.0;21.0;0.0;21.0;0.0;0.0;2.0;8.0;2.0;2.0;6.0;0.0;1.0;4.0;3.0;13.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;103.0;21.0;0.0;19.0;2.0;0.0
2018;IFB;14408;LOGÍSTICA;4;1;Logística;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;1;1;1;50.0;38.0;0.0;0.0;0.0;50.0;0.0;64.0;22.0;42.0;64.0;0.0;0.0;39.0;8.0;6.0;5.0;6.0;0.0;0.0;15.0;17.0;30.0;0.0;0.0;2.0;6.0;2.0;4.0;6.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;46.0;18.0;0.0;6.0;0.0;0.0
2018;IFB;14408;MATEMÁTICA;4;1;Matemática formação de professor;Educação;Educação;Formação de professores em áreas específicas (exceto Letras);2.0;1;1;1;140.0;83.0;0.0;0.0;0.0;70.0;70.0;156.0;55.0;101.0;93.0;63.0;0.0;89.0;21.0;13.0;12.0;15.0;6.0;0.0;48.0;18.0;75.0;3.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;119.0;37.0;0.0;0.0;0.0;0.0
2018;IFB;14408;PEDAGOGIA;4;1;Pedagogia;Educação;Educação;Formação de professores sem áreas específicas;2.0;1;1;1;52.0;41.0;0.0;0.0;0.0;52.0;0.0;71.0;67.0;4.0;71.0;0.0;0.0;40.0;13.0;7.0;4.0;7.0;0.0;0.0;21.0;11.0;31.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;56.0;15.0;0.0;0.0;0.0;0.0
2018;IFB;14408;PROCESSOS GERENCIAIS;4;1;Gestão de negócios;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;1;1;1;45.0;55.0;0.0;0.0;0.0;0.0;45.0;105.0;61.0;44.0;0.0;105.0;0.0;36.0;19.0;14.0;9.0;23.0;4.0;0.0;27.0;14.0;49.0;2.0;0.0;13.0;18.0;12.0;6.0;0.0;18.0;0.0;5.0;4.0;2.0;1.0;6.0;0.0;0.0;6.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;35.0;0.0;11.0;7.0;0.0
2018;IFB;14408;QUÍMICA;4;1;Química formação de professor;Educação;Educação;Formação de professores em áreas específicas (exceto Letras);2.0;1;1;1;50.0;41.0;0.0;0.0;0.0;50.0;0.0;99.0;54.0;45.0;99.0;0.0;0.0;57.0;16.0;9.0;6.0;8.0;2.0;1.0;33.0;11.0;46.0;4.0;0.0;5.0;6.0;3.0;3.0;6.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;73.0;25.0;1.0;6.0;0.0;0.0
2018;IFB;14408;SECRETARIADO;4;1;Secretariado;Negócios, administração e direito;Negócios e administração;Secretariado e trabalhos de escritório;3.0;1;1;1;76.0;41.0;0.0;0.0;0.0;0.0;76.0;94.0;75.0;19.0;0.0;94.0;0.0;28.0;21.0;18.0;17.0;7.0;3.0;0.0;16.0;22.0;44.0;2.0;0.0;10.0;26.0;23.0;3.0;0.0;26.0;0.0;2.0;7.0;7.0;7.0;2.0;1.0;0.0;3.0;6.0;14.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;83.0;11.0;0.0;23.0;3.0;0.0
2018;IFB;14408;SISTEMAS PARA INTERNET;4;1;Sistemas para internet;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Gestão e desenvolvimento de sistemas de informação;3.0;1;1;1;70.0;146.0;0.0;0.0;0.0;35.0;35.0;133.0;31.0;102.0;133.0;0.0;1.0;82.0;17.0;14.0;8.0;5.0;5.0;1.0;38.0;20.0;55.0;2.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;97.0;36.0;0.0;0.0;0.0;0.0
2018;UNB;2;GEOGRAFIA;1;1;Geografia formação de professor;Educação;Educação;Formação de professores em áreas específicas (exceto Letras);2.0;1;2;1;;0.0;0.0;;;;;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2018;UNB;2;TEATRO;1;1;Teatro formação de professor;Educação;Educação;Formação de professores em áreas específicas (exceto Letras);2.0;1;2;1;;0.0;0.0;;;;;3.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0
2018;UNICEUB;402;ADMINISTRAÇÃO;2;2;Administração;Negócios, administração e direito;Negócios e administração;Gestão e administração;1.0;0;2;1;;16.0;32.0;;;;;54.0;27.0;27.0;0.0;0.0;0.0;21.0;11.0;7.0;10.0;4.0;1.0;0.0;23.0;5.0;15.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;30.0;24.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;2;2;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Gestão e desenvolvimento de sistemas de informação;3.0;0;2;1;;20.0;39.0;;;;;50.0;8.0;42.0;0.0;0.0;0.0;20.0;15.0;7.0;4.0;4.0;0.0;0.0;15.0;4.0;14.0;1.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;49.0;0.0;21.0;29.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;BANCO DE DADOS;2;2;Banco de dados;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Infraestrutura e gestão de TIC;3.0;0;2;1;;3.0;13.0;;;;;20.0;4.0;16.0;0.0;0.0;0.0;1.0;4.0;6.0;5.0;2.0;2.0;0.0;8.0;1.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;9.0;11.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;CIÊNCIAS CONTÁBEIS;2;2;Contabilidade;Negócios, administração e direito;Negócios e administração;Contabilidade e tributação;1.0;0;2;1;;5.0;8.0;;;;;31.0;16.0;15.0;0.0;0.0;0.0;3.0;9.0;8.0;4.0;4.0;3.0;0.0;10.0;1.0;11.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;12.0;19.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;2;2;Gestão da tecnologia da informação;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Infraestrutura e gestão de TIC;3.0;0;2;1;;6.0;18.0;;;;;29.0;12.0;17.0;0.0;0.0;0.0;10.0;4.0;7.0;3.0;5.0;0.0;0.0;12.0;2.0;7.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;15.0;14.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;GESTÃO DE RECURSOS HUMANOS;2;2;Gestão de pessoas;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;14.0;34.0;;;;;48.0;39.0;9.0;0.0;0.0;0.0;18.0;9.0;8.0;5.0;7.0;1.0;0.0;23.0;5.0;13.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;29.0;19.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;GESTÃO FINANCEIRA;2;2;Gestão financeira;Negócios, administração e direito;Negócios e administração;Finanças, bancos e seguros;3.0;0;2;1;;16.0;34.0;;;;;42.0;14.0;28.0;0.0;0.0;1.0;11.0;13.0;5.0;2.0;9.0;0.0;1.0;16.0;4.0;11.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;40.0;0.0;14.0;28.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;GESTÃO PÚBLICA;2;2;Gestão pública;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;31.0;49.0;;;;;92.0;43.0;49.0;0.0;0.0;0.0;35.0;15.0;17.0;8.0;13.0;4.0;0.0;37.0;9.0;26.0;2.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.0;0.0;45.0;47.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;MARKETING;2;2;Marketing;Negócios, administração e direito;Negócios e administração;Marketing e propaganda;3.0;0;2;1;;15.0;36.0;;;;;39.0;22.0;17.0;0.0;0.0;0.0;15.0;14.0;7.0;1.0;2.0;0.0;0.0;14.0;4.0;11.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;18.0;21.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;PROCESSOS GERENCIAIS;2;2;Gestão de negócios;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;4.0;19.0;;;;;18.0;7.0;11.0;0.0;0.0;0.0;2.0;5.0;5.0;2.0;4.0;0.0;0.0;8.0;2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;10.0;8.0;0.0;0.0;0.0;0.0
2018;UNICEUB;402;SEGURANÇA DA INFORMAÇÃO;2;2;Segurança da informação;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Gestão e desenvolvimento de sistemas de informação;3.0;0;2;1;;3.0;18.0;;;;;18.0;3.0;15.0;0.0;0.0;0.0;4.0;5.0;1.0;3.0;4.0;0.0;1.0;4.0;3.0;7.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0
2018;UCB;403;ADMINISTRAÇÃO;1;2;Administração;Negócios, administração e direito;Negócios e administração;Gestão e administração;1.0;0;2;1;;66.0;31.0;;;;;140.0;84.0;56.0;0.0;0.0;0.0;40.0;33.0;32.0;15.0;16.0;4.0;0.0;34.0;8.0;57.0;0.0;0.0;41.0;8.0;4.0;4.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;1.0;1.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;47.0;0.0;125.0;15.0;0.0;6.0;2.0;0.0
2018;UCB;403;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;1;2;Sistemas de informação;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Gestão e desenvolvimento de sistemas de informação;3.0;0;2;1;;61.0;37.0;;;;;156.0;30.0;126.0;0.0;0.0;1.0;44.0;32.0;29.0;28.0;19.0;3.0;0.0;46.0;7.0;44.0;1.0;0.0;58.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;30.0;1.0;141.0;15.0;0.0;6.0;1.0;0.0
2018;UCB;403;CIÊNCIA ECONÔMICA;1;2;Economia;Ciências sociais, comunicação e informação;Ciências sociais e comportamentais;Economia;1.0;0;2;1;;16.0;7.0;;;;;35.0;11.0;24.0;0.0;0.0;0.0;6.0;11.0;9.0;3.0;5.0;0.0;1.0;12.0;1.0;9.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;3.0;0.0;0.0;0.0;0.0
2018;UCB;403;CIÊNCIAS CONTÁBEIS;1;2;Contabilidade;Negócios, administração e direito;Negócios e administração;Contabilidade e tributação;1.0;0;2;1;;56.0;29.0;;;;;147.0;72.0;75.0;0.0;0.0;0.0;44.0;22.0;26.0;27.0;22.0;6.0;0.0;35.0;8.0;57.0;2.0;0.0;45.0;13.0;4.0;9.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;5.0;1.0;0.0;4.0;0.0;6.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;50.0;0.0;131.0;16.0;0.0;12.0;1.0;0.0
2018;UCB;403;COMÉRCIO EXTERIOR;1;2;Comércio exterior;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;7.0;5.0;;;;;12.0;7.0;5.0;0.0;0.0;0.0;6.0;3.0;1.0;1.0;1.0;0.0;0.0;5.0;0.0;6.0;0.0;0.0;1.0;3.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;10.0;2.0;0.0;2.0;1.0;0.0
2018;UCB;403;FILOSOFIA;1;2;Filosofia formação de professor;Educação;Educação;Formação de professores em áreas específicas (exceto Letras);2.0;0;2;1;;18.0;10.0;;;;;38.0;7.0;31.0;0.0;0.0;0.0;7.0;5.0;5.0;9.0;9.0;2.0;1.0;11.0;2.0;11.0;1.0;0.0;13.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;33.0;5.0;0.0;3.0;0.0;0.0
2018;UCB;403;FILOSOFIA;1;2;Filosofia;Artes e humanidades;Humanidades (exceto línguas);Filosofia e ética;1.0;0;2;1;;0.0;0.0;;;;;8.0;1.0;7.0;0.0;0.0;0.0;1.0;2.0;1.0;3.0;0.0;1.0;0.0;5.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0
2018;UCB;403;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;1;2;Gestão da tecnologia da informação;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Infraestrutura e gestão de TIC;3.0;0;2;1;;37.0;10.0;;;;;75.0;18.0;57.0;0.0;0.0;1.0;20.0;10.0;12.0;16.0;11.0;5.0;0.0;20.0;8.0;20.0;1.0;0.0;26.0;6.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;27.0;0.0;65.0;10.0;0.0;6.0;0.0;0.0
2018;UCB;403;GESTÃO DE RECURSOS HUMANOS;1;2;Gestão de pessoas;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;66.0;44.0;;;;;113.0;79.0;34.0;0.0;0.0;0.0;44.0;22.0;16.0;16.0;13.0;2.0;0.0;15.0;6.0;41.0;2.0;0.0;49.0;6.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;31.0;0.0;111.0;2.0;0.0;6.0;0.0;0.0
2018;UCB;403;GESTÃO DE TURISMO;1;2;Turismo;Serviços;Serviços pessoais;Turismo e hotelaria;3.0;0;2;1;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;UCB;403;GESTÃO FINANCEIRA;1;2;Gestão financeira;Negócios, administração e direito;Negócios e administração;Finanças, bancos e seguros;3.0;0;2;1;;29.0;25.0;;;;;54.0;25.0;29.0;0.0;0.0;0.0;16.0;12.0;9.0;8.0;7.0;2.0;0.0;13.0;3.0;21.0;1.0;0.0;16.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;1.0;52.0;2.0;0.0;2.0;0.0;0.0
2018;UCB;403;GESTÃO PÚBLICA;1;2;Gestão pública;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;47.0;46.0;;;;;86.0;33.0;53.0;0.0;0.0;1.0;32.0;15.0;11.0;13.0;13.0;1.0;0.0;12.0;0.0;31.0;0.0;0.0;43.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;79.0;7.0;0.0;1.0;0.0;0.0
2018;UCB;403;LETRAS - PORTUGUÊS;1;2;Letras português formação de professor;Educação;Educação;Formação de professores de letras;2.0;0;2;1;;14.0;17.0;;;;;41.0;32.0;9.0;0.0;0.0;0.0;7.0;11.0;5.0;5.0;10.0;3.0;0.0;7.0;0.0;19.0;0.0;0.0;15.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;37.0;4.0;0.0;4.0;0.0;0.0
2018;UCB;403;LOGÍSTICA;1;2;Logística;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;4.0;6.0;;;;;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2018;UCB;403;MARKETING;1;2;Marketing;Negócios, administração e direito;Negócios e administração;Marketing e propaganda;3.0;0;2;1;;14.0;19.0;;;;;36.0;21.0;15.0;0.0;0.0;0.0;14.0;10.0;6.0;5.0;1.0;0.0;0.0;9.0;0.0;10.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;34.0;2.0;0.0;0.0;0.0;0.0
2018;UCB;403;PEDAGOGIA;1;2;Pedagogia;Educação;Educação;Formação de professores sem áreas específicas;2.0;0;2;1;;79.0;59.0;;;;;183.0;170.0;13.0;0.0;0.0;0.0;64.0;26.0;31.0;32.0;28.0;2.0;0.0;36.0;11.0;58.0;2.0;0.0;76.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;52.0;0.0;175.0;8.0;0.0;7.0;0.0;0.0
2018;UCB;403;PROCESSOS GERENCIAIS;1;2;Gestão de negócios;Negócios, administração e direito;Negócios e administração;Gestão e administração;3.0;0;2;1;;9.0;4.0;;;;;6.0;2.0;4.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0
2018;UCB;403;PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE;1;2;Formação pedagógica de professor para a educação básica;Educação;Educação;Formação de professores sem áreas específicas;2.0;0;2;1;;0.0;112.0;;;;;126.0;55.0;71.0;0.0;0.0;0.0;15.0;28.0;27.0;22.0;28.0;5.0;1.0;23.0;3.0;35.0;4.0;2.0;59.0;62.0;23.0;39.0;0.0;0.0;0.0;9.0;13.0;13.0;11.0;13.0;3.0;0.0;17.0;2.0;23.0;4.0;1.0;15.0;2.0;0.0;0.0;0.0;0.0;0.0;114.0;12.0;0.0;50.0;12.0;0.0
2018;UCB;403;REDES DE COMPUTADORES;1;2;Redes de computadores;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Infraestrutura e gestão de TIC;3.0;0;2;1;;9.0;19.0;;;;;30.0;1.0;29.0;0.0;0.0;0.0;4.0;7.0;7.0;7.0;5.0;0.0;0.0;7.0;1.0;8.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;28.0;2.0;0.0;0.0;0.0;0.0
2018;UCB;403;SEGURANÇA DA INFORMAÇÃO;1;2;Segurança da informação;Computação e Tecnologias da Informação e Comunicação (TIC);Computação e Tecnologias da Informação e Comunicação (TIC);Gestão e desenvolvimento de sistemas de informação;3.0;0;2;1;;17.0;13.0;;;;;50.0;1.0;49.0;0.0;0.0;0.0;13.0;9.0;12.0;10.0;4.0;2.0;0.0;16.0;9.0;11.0;1.0;1.0;12.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;47.0;3.0;0.0;3.0;0.0;0.0
2018;UCB;403;SEGURANÇA PÚBLICA;1;2;Segurança pública;Serviços;Serviços de segurança;Proteção de pessoas e de propriedades;3.0;0;2;1;;4.0;13.0;;;;;9.0;1.0;8.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;4.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;5.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;1.0;1.0;0.0
